entity,variant,normal_same,normal_shifted,treatment_start_time
10723,A,0.652458258291,-0.161246251334,18
10724,B,-2.19768430148,3.41682667607,32
10725,B,0.387555318455,0.491512121503,12
10726,A,-1.87933019164,-1.56559125504,10
10728,A,-0.459838657691,-1.31980866944,24
10730,A,-0.96350304776,-3.45279671177,21
10731,B,-0.879427765471,2.05105781092,30
10732,A,-0.731643224723,-0.967597325504,21
10733,A,-1.01514866474,-0.0446650257507,15
10734,A,-1.60094854728,-0.464215565511,44
10735,A,-4.88989698799,-3.43836957453,53
10736,A,0.748040839287,-0.87885097339,8
10737,B,-0.388873599967,5.80143491024,30
10738,A,-1.05966489705,-2.69321652312,6
10740,A,-0.45692998673,-0.578301917014,17
10741,A,0.469603865096,-1.25862771811,13
10742,A,0.773844968762,-0.970503510831,39
10743,B,-0.256748310438,6.29963716929,56
10744,B,0.179706918824,4.88582105839,12
10745,B,-0.574217419852,2.33427637937,18
10746,A,1.07215811039,-0.847296265558,5
10747,A,-0.772068074053,0.143052765152,22
10748,B,-1.27339334665,2.77051333673,19
10749,B,1.15757658332,5.82643502455,27
10751,B,0.333043714298,4.03128890433,42
10752,B,-0.614929778115,3.67924521706,33
10754,B,-1.42454705969,0.949598094952,1
10756,B,-1.61758423611,3.25633238059,26
10757,A,-0.75633591639,-1.46442488579,9
10759,B,2.32997114749,4.64735979956,42
10760,A,1.79989789434,0.542942734599,38
10761,B,-0.650530430558,0.853028138484,8
10762,A,1.12572614222,-1.84778757379,8
10763,B,-0.426261287363,4.14220061663,26
10764,B,1.28467454091,1.33691028071,11
10765,B,-0.805221835374,1.33650585537,18
10766,A,-0.253838405634,0.188982558538,12
10767,A,-0.187197583332,-0.75214750384,17
10768,A,-0.442576291928,-0.889090655012,4
10769,A,-1.09274924415,0.616170191263,35
10770,B,-0.270377189771,0.357356052972,5
10771,A,0.572895968322,0.0703712007311,10
10774,A,-0.387160468449,0.600520670305,12
10777,A,1.66733282211,0.16911962072,9
10778,A,-0.411478446188,-1.22052096428,24
10781,A,-1.45169709307,-2.50121437705,29
10782,B,0.107078522721,7.14317172487,8
10783,A,2.19550647376,-0.209452467256,31
10785,A,-1.54179921685,-1.33618605265,32
10786,B,-0.0711309527556,0.126920018205,25
10787,A,-0.457964517713,-0.173342619488,13
10788,B,-0.382533442329,6.41899483241,31
10789,A,0.691047876613,1.23073574894,19
10791,A,-0.642930693201,-0.748473879815,1
10792,B,-1.10173621318,-1.05107705951,7
10793,B,-1.52311846317,2.62282721639,20
10794,A,0.206612136759,1.12197318646,44
10795,B,1.19565438503,-0.0681794345199,7
10796,B,1.02210278824,5.69155100031,2
10797,A,3.25882161438,0.769594933642,35
10800,B,0.147469835301,-0.117229084285,26
10801,B,0.642978993788,2.75076653112,13
10804,A,1.84688768002,1.22212917324,30
10805,B,-0.774142607093,2.48657418201,18
10806,B,3.17259785934,3.17843792343,25
10807,B,-1.09865528395,3.38655503297,21
10808,A,1.82756386118,-0.174421234453,5
10809,A,-0.428872567707,-0.416224068462,4
10810,A,-1.63277447899,-1.57567348515,51
10811,A,-1.00434522411,0.0227800778238,8
10812,A,0.148877547737,-1.15721846339,49
10813,A,-0.647955534279,0.242591551102,15
10814,B,3.076112998,1.12105288523,13
10815,A,1.25337291906,-1.24701143753,2
10816,B,-2.14295436327,2.45284910579,20
10817,B,1.79743841373,3.29743624556,28
10818,B,-3.05750327214,1.41126002536,24
10819,A,1.14233317385,1.05006608046,28
10820,A,-1.94475570815,-1.76618771691,21
10821,A,-1.4385012901,-3.40756159607,64
10823,A,-1.35749838031,-0.976621373685,14
10824,A,-0.695448582302,1.21966031756,19
10825,A,-1.0940736079,2.6449569817,21
10826,B,-1.7300036716,1.63289530965,17
10827,A,-1.94905268676,-0.399234676724,16
10828,B,1.12646206529,1.51671375877,21
10829,A,-0.488056878636,-0.111126224972,31
10830,A,3.43173890879,0.13106544035,38
10831,B,0.376389381631,0.523007272126,11
10832,B,3.47466019016,1.58599282502,45
10833,B,1.53264850402,5.54385007899,54
10835,A,-1.12063581132,1.07878695716,16
10836,B,0.597745249766,1.35667788725,24
10838,A,0.662083186005,-1.47750293175,38
10839,A,0.0774305440779,-1.12805534684,24
10840,B,0.626172464331,1.68562324182,3
10841,A,-2.64186576279,-1.26488216879,16
10842,A,-2.85713532296,0.669661098405,50
10843,A,1.4470658332,-0.120693080686,32
10844,B,2.45983134049,2.53118339869,20
10846,A,0.301661551396,0.217088990928,13
10848,A,0.901798708897,0.101702213944,17
10849,A,0.592590596547,-0.411262552686,22
10851,A,-1.07821390086,-0.0788903074674,54
10852,B,-1.90060088716,6.39191382142,10
10853,A,-0.117281681731,-0.749434662901,13
10854,A,-1.71762367907,-0.764883358712,19
10855,B,-0.892598750634,-0.978532852025,6
10856,A,-0.920916466917,0.713381733962,13
10858,A,-1.35946913463,0.559559831257,12
10859,A,-0.727320009709,0.114218153916,27
10860,B,2.39971119827,0.313201507772,3
10861,A,-0.0721956766451,0.434968513595,13
10862,A,-0.605048298224,-0.136428336515,16
10863,B,1.61518690639,4.67866948739,39
10864,A,-0.49903824164,-1.33210512574,33
10866,A,-0.851080192663,1.35811865393,16
10867,A,1.23631889209,3.02970721279,57
10868,B,-3.07392356319,3.03038978547,25
10869,A,-0.735064376628,0.159165909174,3
10870,A,0.261786948333,-1.40841307221,18
10871,B,0.467955963693,2.79957434165,10
10872,A,-0.335056716082,1.26239998962,15
10873,A,0.27293187329,0.43940760665,18
10874,B,-2.48733483643,4.55379622594,21
10875,A,2.66839282909,-1.0047969286,51
10876,B,0.824242498805,0.932762319149,13
10877,B,2.80767753822,3.00259027199,39
10878,B,-0.343125056649,0.368535175846,2
10879,A,2.39729286674,1.9398097783,19
10880,A,0.0150055105802,0.229264432744,18
10881,A,-0.649133425089,-0.479654785987,3
10882,B,1.11310281731,4.6210197469,17
10883,A,-0.110899101373,0.889044124326,18
10884,A,-0.867746925374,0.534677031437,21
10885,A,0.619348841227,-0.884418858311,8
10886,A,-3.31618269748,-0.931660660104,39
10887,A,0.720852867675,-1.99580095721,16
10888,B,-2.85729294657,5.07053363884,30
10889,A,-0.544659875891,0.0851954090136,11
10890,B,-0.216798629821,0.399602588717,31
10892,B,-1.4145187132,4.48711064325,19
10894,A,0.648743870137,0.314311650926,12
10895,A,-0.147534947846,-1.55025813188,8
10896,B,-0.515252965362,-0.00875872957284,21
10897,A,-5.5254673224,0.406593480363,33
10898,A,0.575433458611,0.323273852805,1
10899,A,1.91779230759,-0.219234493678,4
10900,A,-3.88123132303,1.77509316151,3
10902,B,2.65421014714,4.55728248463,58
10903,A,1.24472696771,-0.36912427919,10
10904,A,-1.6482902439,-0.874793018855,14
10905,A,-0.0899037083439,2.81175413305,22
10906,B,0.79045591543,1.47557015351,46
10907,A,0.748429676321,0.25862727122,18
10908,B,3.10901215756,0.618900931565,34
10909,A,1.80840456726,0.632041327936,9
10910,A,1.53033837182,-0.946310714491,4
10911,A,-2.33431309857,0.330005371585,24
10912,B,0.605904758245,3.70452018932,16
10913,A,1.68068737753,-1.14611758948,6
10915,A,-0.907910729263,1.52855461462,28
10916,B,-1.01885241251,2.70693462029,35
10917,A,2.27718847008,0.817789119989,22
10918,B,-0.991358872051,2.43693012953,25
10919,A,-1.95888737196,1.24775921754,19
10920,A,-1.09117595684,-0.991190007287,15
10921,A,1.54732241321,1.28024612427,24
10922,A,3.03182676739,1.15265007624,12
10924,A,0.460664955592,-0.268227302643,16
10925,A,0.132877096805,0.809437900114,23
10928,B,0.321619606915,1.94694581766,12
10929,B,-1.63777458963,0.812095638534,17
10930,A,1.63680782878,0.794705438467,25
10932,B,0.424759751057,4.04935505442,29
10933,B,0.308161268403,3.70551665645,9
10934,B,-1.46875229489,1.19731532257,18
10935,B,-2.50242335998,2.59598547267,28
10936,A,0.196755999152,0.0743076738942,36
10937,B,-0.651838068955,1.35811246391,4
10938,B,0.891653810235,2.51848161487,17
10939,B,1.92888144086,0.35029966103,27
10940,A,-0.401472714742,0.470983344815,20
10941,A,-1.84472265836,1.22462794732,6
10942,B,0.566790520851,-0.191375549227,36
10943,B,-1.14505831056,0.576457872307,5
10945,B,0.438702415554,3.32518196608,38
10946,A,0.823758503213,0.746417827104,17
10947,A,0.257966594655,0.949223502083,12
10948,A,-0.000246900179866,-0.510654673824,6
10949,A,1.59582250593,1.43510905528,49
10950,A,0.784076736829,-0.159602690993,6
10951,A,1.14386400912,1.5708164509,16
10953,B,0.544818656896,0.532829238751,7
10954,A,-0.382096024949,1.97721164921,36
10955,A,0.189077865323,-0.0607803035351,58
10956,B,-0.507901815487,2.40841998631,11
10957,A,0.595072839279,-2.85953158665,33
10960,B,-2.33498732216,3.05215237538,32
10961,A,-2.24334204687,0.454713908787,35
10962,A,-0.0494494390652,0.227770309823,8
10963,A,1.18616540548,0.883031525309,10
10964,A,-1.31017142918,-1.22493807299,7
10965,A,-0.415612968228,1.06442785073,4
10966,B,-4.10968612268,4.02346145736,63
10967,B,-1.61183821134,2.42863815589,13
10968,A,-1.85915241506,1.94384813897,26
10969,B,-0.821381931435,4.34661987355,25
10970,A,0.96769284016,1.36989604303,12
10971,A,0.295075216371,-0.673953700316,18
10972,A,-0.765373788104,2.14076254013,17
10973,A,-2.29661704389,-2.1202878835,46
10974,A,0.178950699264,-2.16954641992,26
10975,B,2.41353439594,2.45146085879,27
10976,A,1.5126556596,-2.34122515955,1
10978,A,0.240544062771,-0.530171007126,4
10979,A,-0.391658089624,-1.27013243956,33
10980,A,-1.60426971768,2.9099627171,36
10981,A,0.38451454476,-0.448892744656,52
10982,A,-0.969599160908,3.62367616943,27
10983,B,-1.21337914375,4.0992229239,24
10985,A,-1.30678544896,-1.93056742808,20
10986,B,0.081933119865,1.14621606873,0
10987,B,-2.32752178206,5.07015208847,42
10988,B,0.122858841582,1.2014097221,12
10989,A,0.0453041953414,0.520422379386,13
10990,B,2.51401187295,1.36726562813,24
10991,A,-0.609147540955,2.01438328102,34
10992,B,0.699134442857,-0.265939237525,2
10993,A,0.163456828619,0.312114097881,11
10994,B,1.93090551989,-0.261366046533,5
10995,B,0.437935220451,2.21536583574,13
10996,A,-0.613221966093,-0.759974687963,41
10997,A,-1.04075780162,-0.180210605532,3
10998,A,-0.964348957917,2.05909610483,3
10999,B,-0.266987576215,0.46468456949,11
11001,B,-1.71086846744,0.967541211028,9
11002,A,-0.0697037243517,-2.08186754302,3
11003,B,0.908876792997,7.2262764169,71
11004,B,3.54618722708,2.7501577923,49
11005,A,-0.783342517777,0.317072928157,19
11006,B,0.517518991655,0.989569700546,8
11008,B,0.639156727184,3.04289855929,26
11012,B,-0.85380488529,1.95801422796,42
11013,B,2.05857069201,1.9392050158,4
11015,B,0.228045238164,1.29006804636,31
11016,A,-1.02770866715,2.24310489401,13
11018,A,1.59078508551,0.111824250006,24
11019,B,4.03842858296,5.13904801371,28
11020,A,1.12234459863,-0.644691877458,17
11021,A,-0.399795698114,-1.63997675644,33
11022,A,-0.65439117612,-1.32367971728,6
11023,A,-0.844932034593,1.26006510362,22
11025,B,0.662312450746,1.63002390575,8
11026,B,1.33361537565,2.45996101066,41
11027,B,1.906050224,1.05579961079,22
11029,B,-0.445450401331,-0.103009925708,3
11030,B,-0.616435975766,-0.85950839228,1
11031,B,-0.974949876435,3.32090805946,2
11032,A,-1.99069213771,0.653494601406,18
11033,A,-1.44395588242,0.538078116774,35
11034,B,1.10510601674,1.08067314976,0
11035,B,-0.307534655619,0.212684820326,19
11036,A,1.23413941493,1.10161902948,19
11037,A,1.03380515348,1.6472946135,23
11038,B,0.129823143023,2.81851661478,18
11039,A,-0.765568030148,-0.426344938688,19
11040,B,0.765156390824,0.885418006563,17
11042,A,0.154454683526,-1.15418093391,30
11044,A,-2.20791811593,-0.685649881804,27
11045,A,-0.773585122731,-0.879023405274,31
11046,A,-1.32294566264,0.893952614107,6
11047,B,-0.93609103526,2.61358419613,22
11049,A,-0.600058210321,1.30812180451,13
11050,B,0.501598462827,1.56936285618,10
11051,B,-0.28844754798,3.08361429593,9
11052,B,0.0761559263688,1.35665500132,3
11053,A,1.37000775007,0.915619489876,5
11055,A,0.452407263734,1.25352081074,16
11056,B,-1.61413792305,0.796681058234,37
11057,A,-0.361583006155,0.355812658772,21
11058,A,0.952637672712,-0.199187137818,14
11059,A,-1.22337880121,1.73594128223,26
11060,B,1.37435868933,0.631206937773,1
11061,B,1.97473315395,3.06168146732,25
11062,A,-0.599256016664,1.46136947716,21
11063,A,-0.19945120259,-1.6866586974,34
11064,A,0.159289488312,0.394952861794,17
11065,A,3.61509581826,0.72281576357,32
11066,A,2.73162236774,1.71996254874,19
11068,B,-0.804974149426,2.23278783083,18
11069,B,1.95710189876,2.94845514756,20
11070,A,-1.02099699575,1.07997437739,12
11071,A,-0.446016009046,1.87789302186,25
11072,A,-1.13245734507,-1.28104586416,23
11073,B,-0.330905895508,2.29204608774,9
11074,B,1.97192157352,1.60494863965,10
11076,A,-0.805614214987,-0.394692518427,23
11077,B,0.279098517884,3.37158302091,30
11078,B,-0.892537297616,5.96389316583,36
11079,A,-1.54320667237,-1.8662547218,27
11080,A,-1.03229117757,0.439748389384,4
11081,A,-0.539452752523,-0.663499029318,1
11082,A,1.18107697423,0.418489858047,4
11083,A,0.448096575844,-0.82044163916,45
11084,A,-3.04183580376,2.83926930342,46
11085,B,-0.844865792532,1.64027318461,0
11086,A,-0.927971693767,-0.577457318847,17
11087,A,-0.706277694216,-2.11375267422,6
11088,A,-0.387982474896,0.419382761862,3
11089,B,3.10764649162,3.4571160032,36
11090,B,-0.00796834982869,1.84441881443,19
11091,A,0.842822217861,0.115969912855,32
11092,A,-1.8244425812,-0.325099333174,0
11093,A,-1.06523682173,0.979601973261,6
11094,B,-0.635942488103,2.93107743358,5
11095,B,-0.972627764234,0.79042768754,12
11097,B,0.819159383569,-0.180427578365,15
11098,A,0.0206234842387,0.15426874724,19
11099,A,-2.24671710303,-0.765618372247,16
11100,A,0.882839930323,0.408220084263,30
11101,A,-0.649966227679,-0.157759888812,23
11102,B,0.684534839709,5.04944056506,24
11103,B,-1.37473616779,1.03153241071,0
11104,A,-1.20503366565,-0.28998161015,14
11105,A,-0.614729775281,-0.0341356448432,19
11106,A,0.062464947578,2.50334433858,14
11107,A,-4.0774133044,-1.14417766623,50
11108,B,3.83134391879,2.37907805653,26
11109,A,0.255909164508,-1.93865500749,27
11110,A,-0.223890847011,-1.10416925953,3
11111,B,-1.15606555178,4.27939023381,25
11112,B,-0.463687124591,0.641245279123,12
11113,B,0.914803694733,1.65041197729,15
11114,B,-0.184655293076,3.05429587252,26
11115,B,0.753746796533,2.61309549516,3
11116,A,-1.21789613466,-2.04781910577,47
11117,A,0.93509221636,1.21258270642,17
11118,B,-0.695944241047,0.310218872795,11
11119,A,0.264342278421,0.128334937848,19
11120,A,0.179613772002,0.201633257386,3
11121,B,0.526583949316,2.45906958755,6
11122,A,0.197841587534,0.883225958532,14
11124,A,-0.590649405957,0.487372061237,30
11125,B,-2.23814668832,3.20342116489,29
11126,B,2.60322045073,0.586325515787,11
11127,A,-0.0122285584006,-0.0203680699263,11
11128,A,-0.444069767762,0.0457143551938,5
11129,B,0.121415107218,-0.141931695307,11
11130,A,1.72261003004,-2.49983974917,44
11131,A,0.823965515499,1.24871582999,9
11132,A,-3.8301105847,-5.17659694961,44
11133,A,-0.954496690332,2.21995878156,60
11134,A,1.09510530935,-0.25727057838,14
11135,A,0.594383587734,-1.5120804991,25
11136,B,0.176602744374,1.04432652108,4
11137,B,-1.53260163056,1.30444614891,16
11138,A,-1.20390936621,-0.763870873525,19
11140,A,-0.0791830115736,-1.29670483303,7
11141,A,0.972255526399,0.330291083506,52
11142,A,1.11016733194,1.60749290058,9
11143,A,0.822797048657,-1.01956420415,24
11144,B,0.513447999364,0.550294556222,33
11146,A,1.16539682992,-1.15319881169,9
11147,A,-1.60473673217,-1.14923012619,22
11148,A,0.722020938551,-0.37163478397,9
11149,A,-1.32161642565,-1.13452198216,1
11150,A,-0.65729260661,0.194284034554,0
11151,A,-0.0704609885614,-2.04359679471,15
11153,A,-0.716923758791,-0.0603523182319,25
11154,A,0.0850645645987,-0.625320052808,26
11155,A,-1.13977681605,-1.39868279612,63
11156,A,-0.294889574673,1.56830269917,19
11157,A,1.14740691056,-0.0671040777795,25
11158,A,-1.68552570297,-1.41192536199,7
11159,A,1.09283846552,1.08088227425,2
11160,A,-1.22075425965,-3.22662422322,25
11161,B,-0.752509810408,1.53823176682,17
11162,A,3.20732196017,-0.464732552701,24
11163,A,-0.13652176995,-0.0145906180044,9
11164,A,-2.97767582093,-1.0228763142,53
11165,B,-0.35630104431,1.38239199443,4
11166,B,-0.65000422995,3.10028427964,10
11167,B,-0.108320502329,7.64774825532,36
11168,B,-1.29672162216,1.08026680119,28
11169,A,-1.02638353216,-0.545221888261,8
11170,B,-1.34131886402,-1.3796528297,17
11171,A,-3.28275090863,-2.54313439504,19
11172,B,-1.7166359592,0.862162146052,17
11173,B,-1.26367531065,4.00110439714,16
11174,B,1.63278398841,0.972817960604,32
11175,B,-0.301852961376,1.81123689673,16
11176,B,2.05740324741,0.81443654012,13
11177,A,-0.369736913414,1.22591094012,39
11179,A,0.575013745032,0.0392535818488,27
11180,A,1.37351833322,1.15839999023,4
11181,B,-0.591280749067,0.690582231985,8
11182,B,-0.2642591988,-0.177101423415,13
11184,A,0.0980378689154,-0.111057251301,0
11185,A,0.91570145235,0.269317618358,35
11186,B,-3.20630364748,4.12527491798,45
11187,A,-1.95580891723,-1.74990076572,32
11188,B,-0.835535498131,2.78061943323,10
11189,B,1.20662905723,2.02279105682,4
11190,A,-0.977712724716,0.492948215783,16
11191,A,-1.59432628717,1.09924934547,9
11192,B,-3.17546977524,1.47430311206,14
11193,B,0.480380937266,3.3153730926,1
11194,B,2.6059163257,0.352657309675,19
11195,A,-2.99007627152,-1.58721934878,19
11196,A,0.702766598768,-3.45471479432,26
11197,A,0.926919901282,-1.28171934219,5
11198,B,0.205687522857,0.995232250414,3
11199,A,-0.787874900023,0.15402053422,20
11201,A,0.219877026232,-1.43257840683,11
11202,B,0.641045607693,2.05690045421,0
11203,A,0.691220905193,-1.11853705675,0
11204,A,-0.454062688719,-0.320203594799,7
11206,B,1.69038199893,1.09282399455,6
11207,B,2.5418245673,2.96655916546,22
11208,B,-0.600146992341,1.90746235481,23
11209,A,-3.01151269864,0.604585468152,21
11210,A,1.60436871479,-4.33026845262,21
11211,A,1.08460207814,0.0201168070793,18
11213,A,0.425251533285,-0.643736277565,7
11214,B,-0.979155976213,1.41468971753,34
11217,B,-1.59966660051,0.162581864095,6
11218,B,-2.35102985687,2.34269713007,14
11219,A,1.1663915882,2.87229498542,25
11220,A,1.47264492544,-0.343377443429,28
11221,B,0.215647160904,0.940256020225,37
11222,B,0.00614423133063,2.16637257596,31
11223,B,0.6392402634,0.79583153294,6
11224,A,0.185900458184,-0.139753205124,9
11225,B,0.652603816581,1.24828838445,1
11226,A,-0.114806490417,0.153976263994,16
11227,A,1.30512697731,-1.67248065067,40
11228,A,0.731767038478,-0.00992353934317,29
11230,A,-1.98284594233,-2.11339100554,7
11231,A,0.922146621915,-4.16769949562,46
11232,A,0.776169213531,0.850748231706,19
11234,B,-0.0748118520495,1.6968103914,24
11235,B,-1.68811791899,4.28049076192,16
11236,B,-1.0908714183,2.81782662192,42
11237,A,2.05909697035,-1.53812711395,5
11238,A,-1.40035318115,5.13640568003,38
11239,A,-1.92151349897,0.961570311347,42
11240,A,2.00272169058,1.05755455936,28
11241,A,-2.38010645286,-0.138302919191,16
11242,B,-0.862064810325,1.00093585723,26
11243,A,-0.668805941605,0.123309670904,0
11244,A,-0.794686236062,0.37481507248,13
11245,B,-1.50665288852,-0.530119972561,19
11246,B,0.288423885314,-0.110644856772,9
11247,B,0.558886243121,0.975033499606,9
11248,A,-0.394612427858,-1.00343157893,41
11250,A,0.0955097136149,-2.27795428532,20
11251,B,2.90591763475,2.3202854834,24
11252,A,0.130901979008,-1.50651327878,10
11255,B,-1.69706389143,0.977170588151,20
11257,B,-1.12496163157,-0.0318290686037,25
11258,A,1.89174015494,0.785898038533,18
11259,A,0.0784168729204,0.30923376083,4
11260,B,0.34618073312,0.878158844924,18
11261,A,0.201719817899,0.606816588577,25
11262,B,-0.195373897791,0.488423702229,14
11263,B,0.839624325802,0.754473744704,10
11264,A,-2.38945751329,1.61031569665,15
11265,A,-0.828228507229,2.77927094114,29
11266,A,-1.06932812956,-0.315105608735,30
11267,B,0.468206779708,0.698626593567,8
11269,B,-0.95504039443,2.47658350992,19
11270,B,0.262482612001,0.470163966409,14
11272,A,-0.870893807713,1.48697873977,7
11273,A,-1.09439486356,0.735411260111,10
11274,A,-1.42933428348,-1.26716341306,12
11275,A,-0.1800376063,0.154890502537,19
11276,A,-2.29671321883,-2.22237124264,56
11277,A,-2.53826392222,-0.290782116089,10
11278,B,-1.25168360271,2.34896524769,9
11280,A,-0.0184578319089,0.468419360266,20
11281,B,-1.90621716099,9.09372590257,55
11283,A,0.837866178341,0.448866735069,11
11284,A,-0.686037800419,2.07688073571,15
11285,A,-0.786083545329,0.831800747894,29
11287,B,-0.783220819973,1.18794594539,4
11288,B,-0.311377984347,-0.186498476847,33
11290,B,-0.695151676854,3.445719403,30
11292,B,-1.70507412822,1.86219313405,37
11293,A,-0.421703679794,-1.1432523069,38
11294,B,2.08469387641,2.22219768449,41
11295,B,0.646958723809,3.82882972111,31
11296,A,1.15010980701,-1.83167180125,29
11297,B,2.29744892935,4.4340569668,34
11298,A,2.17660612777,2.19761307795,27
11299,B,0.362585014307,0.889397082051,10
11300,B,-0.313325505144,2.05317846799,19
11301,A,-1.11719703028,2.13038080497,22
11302,B,-0.7778256059,1.71391186868,8
11303,B,1.41366117702,2.34055540745,18
11304,A,-1.47229507708,-2.36692179724,40
11305,A,-1.31953614019,0.314437795108,5
11307,B,-1.51173048194,2.22996286374,15
11308,A,2.6674766793,-4.24538581314,52
11309,A,-1.84599535799,-0.57367681795,5
11310,A,2.16425675026,-0.257350527467,6
11311,B,-2.25396843533,3.59319043919,22
11312,B,3.53243233742,4.51809280389,37
11313,B,-0.857091119095,1.63434869914,4
11314,B,-0.313069124753,-0.896443329566,18
11315,B,-0.821636230222,0.475936939367,3
11316,A,1.01420620938,0.228375453544,6
11317,A,0.0563555456791,-0.971933217352,40
11318,B,-1.06217893313,0.258590515242,48
11319,A,-1.89019973011,2.86376544899,42
11320,B,-0.471956422395,4.19005151183,46
11321,B,-0.76441025958,-0.271128299137,1
11322,A,-1.07713370909,-0.280665471518,33
11323,B,-1.31532895921,-0.000718228807063,0
11325,A,0.787058991627,2.40903400827,11
11326,B,-0.868640087791,0.716453388227,14
11327,A,0.191043403106,1.72498494603,23
11328,B,-2.41755230001,2.62432511267,13
11329,B,-1.3399472242,2.47354661552,12
11331,B,-1.363220842,1.68755646814,16
11332,A,1.74679639665,-1.63672305178,5
11333,B,0.847348950032,4.55065692404,42
11334,B,-2.996148192,4.94796467345,76
11336,B,0.778434524313,1.63322145359,18
11337,A,-0.530377172577,-0.538516937738,17
11338,B,0.21764903085,1.05404921727,18
11339,B,0.499049716236,2.27171107627,35
11340,A,5.51096546926,-1.30244444666,50
11341,A,0.344271586718,1.40677135332,46
11342,A,1.50891586222,-0.110777193998,0
11343,A,1.15341660106,0.993501893272,15
11345,A,1.18688032639,0.0363241812314,23
11346,A,-2.8889853719,4.2289430695,66
11347,B,-0.488524131614,4.4769374325,12
11348,B,1.83024159331,2.510540824,19
11349,B,-1.95968999647,1.45199871886,21
11350,A,-0.877202442309,-1.79491654619,43
11351,A,0.395076011024,0.867113755498,21
11352,A,2.04583826615,-0.576183569946,45
11353,A,-0.474775699187,-1.22524316219,11
11354,B,-2.4152930865,6.56154978411,15
11355,B,-1.08828315266,2.35080607354,26
11356,A,1.01545646058,2.01900423382,21
11357,A,1.44385724086,-1.26753549367,18
11358,B,-1.03369567393,1.89057325332,0
11359,A,-2.26921461454,-1.15404687726,38
11360,A,-1.76871435174,1.58736610863,10
11361,A,0.359521426025,0.424436326557,32
11362,A,0.681944466511,-0.507036946418,19
11363,B,-0.344686287561,3.90134356049,8
11364,B,4.86057439101,5.35459341672,51
11365,A,-0.697326307693,-1.1442118753,11
11366,A,-0.723811979974,0.97207685494,32
11367,B,2.46817997054,4.65697430099,30
11368,A,-2.53531301446,1.78002045951,36
11369,B,-1.3840814121,3.66554672163,23
11370,B,-0.589377411784,2.0824427055,8
11371,B,0.291052244202,2.04661595625,24
11372,A,0.114380828866,0.638580822868,16
11373,B,0.25390824102,2.82787473743,6
11374,A,0.0463191814007,0.657943409601,10
11375,B,-0.386167882696,3.52638211833,9
11376,A,1.13863729881,2.23057298992,64
11377,A,1.3837670327,-2.66812401443,18
11378,A,-0.682716060695,0.771450928422,4
11379,A,-0.912800639402,0.514350969801,30
11380,A,0.344651996712,0.238794171592,21
11381,A,1.66293874481,-0.208590589437,29
11382,A,0.165977927059,-1.66401559876,13
11383,B,-0.725412322533,1.13846658411,19
11384,A,0.855148168701,-0.522668278521,12
11386,B,-0.129824269152,1.99718951963,18
11387,A,0.831852567908,-1.06762140733,8
11389,A,-0.271743512716,0.99845810846,1
11390,B,-0.910993660566,3.03982386706,24
11393,A,-0.658369027896,-0.328669986488,15
11395,B,0.80784920202,5.60989036081,39
11396,B,1.54349750411,1.39550570824,17
11397,A,2.43712568247,6.57962611093,20
11398,B,-1.87066352288,0.661360941012,2
11399,B,2.31793630452,1.81947670073,16
11400,A,-1.00649955516,-1.16475722483,4
11401,B,1.37927571557,1.08855294592,25
11402,B,-1.72122954597,8.50060243328,22
11403,A,3.59422453633,-0.908371725255,45
11404,A,-0.915762939659,-0.0571806881941,15
11405,A,-1.3692997974,-2.1576664395,32
11407,A,3.04270215893,0.84986219151,43
11408,A,-0.977637588103,-0.758338544166,11
11409,B,-0.602559257693,2.25762183329,10
11410,A,-0.84835535595,-2.46721773555,33
11413,A,-0.682576178135,-1.67578219843,29
11414,B,-0.389712763813,0.592912791706,35
11416,B,-0.46561736124,5.20035832175,54
11418,A,-1.07231774917,-0.631885929486,11
11419,A,0.313269235712,-1.3183144647,11
11420,A,2.14724847402,1.97539161425,7
11421,B,0.649835112642,4.03365018826,22
11422,A,-2.77331763041,-0.235326226345,26
11423,B,-2.12785659602,1.2009617478,36
11424,A,0.684418435215,1.83719666812,53
11425,A,-1.16416521266,0.103046309785,17
11427,A,1.58692891733,-0.950220164075,15
11428,A,1.00623147434,-0.0195336051915,27
11429,A,-0.641349330164,-1.7647946486,49
11430,A,-0.0476877124035,0.526770935409,7
11431,B,0.444923938836,0.356326714517,19
11432,A,-3.42261919575,1.28314862322,20
11433,A,1.22659468376,1.39611448057,10
11434,B,-0.0755981564889,1.71767020986,19
11437,B,-0.117685156791,2.10779498009,7
11438,A,-1.43088050894,-1.16425554847,41
11439,B,-0.729567926228,1.52871405166,23
11441,A,0.456446210231,-0.19839252956,5
11442,A,-2.94894734007,1.60384301871,26
11443,B,-0.568098605586,2.4321237129,15
11444,B,-1.48110778197,1.7166857261,3
11445,A,0.732540714635,-0.821599634753,1
11446,B,0.0956807549348,3.80216695706,31
11447,A,-0.482420723659,-0.203013161861,33
11448,A,-0.510936555182,3.30661617131,31
11449,A,-1.70944000538,-0.609981343063,12
11450,B,-1.19242775098,2.96261611995,11
11451,A,-0.150143025278,3.14585965385,34
11452,A,-0.327656715219,0.278496478145,17
11454,A,1.74550898325,-1.26377890819,6
11455,A,-0.26570911685,-1.19522722233,17
11456,B,-0.756516690428,1.81933386126,28
11457,A,-0.574050480511,-4.86145589328,39
11458,A,-0.189233872871,-2.13858649698,36
11459,A,-0.0620900241872,0.366582302259,24
